"OTU_Label","Term","Estimate","SE","z","p_raw","is_degenerate_SE","is_extreme_coef","is_separation","lower","upper","site","term_season","term_substrate","is_substrate_contrast","p_BH","sig_BH","reliable","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight","display_label"
"Haplogloia_ASV_8474","seasonWinter2",-8.19484714423589,18.4830367045634,-0.44337125306972,0.657497225325117,FALSE,FALSE,FALSE,-44.4215990851801,28.0319047967083,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Haplogloia","Haplogloia_andersonii",0.000537007798794959,0.00477515582476097,"Haplogloia_andersonii"
"Phaeophyceae_XX_ASV_10925","seasonWinter2",-2.22686757212165,1.09205529364678,-2.03915276550265,0.0414347833921679,FALSE,FALSE,FALSE,-4.36729594766934,-0.0864391965739566,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX",NA,NA,0.000592264961765106,0.00526651100472068,"Phaeophyceae_XX_ASV_10925"
"Bacillariaceae_ASV_10197","seasonWinter2",-8.07801446898324,16.5378606548397,-0.488455830991615,0.625227004088031,FALSE,FALSE,FALSE,-40.492221352469,24.3361924145025,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,0.000527589554949109,0.0046914073539558,"Bacillariaceae_ASV_10197"
"Chaetoceros_ASV_11054","seasonWinter2",-1.99649511943133,0.988079079899801,-2.0205823198218,0.0433230206725524,FALSE,FALSE,FALSE,-3.93313011603494,-0.0598601228277169,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_socialis",0.000461449025151303,0.00410327560461157,"Chaetoceros_socialis"
"Placidae_X_ASV_29901","seasonWinter2",-1.82801929534916,81.0073167110212,-0.0225661010581339,0.981996384374779,FALSE,FALSE,FALSE,-160.602360048951,156.946321458252,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Prostomatea_2","Prostomatea_2_X","Placidae","Placidae_X","Placidae_X_sp.",0.000398285301921789,0.00354161407647394,"Placidae_X_sp."
"OTU_ASV_16900","seasonWinter2",-0.557348196777679,54.8366797951373,-0.0101637845117513,0.991890612879002,FALSE,FALSE,FALSE,-108.037240595247,106.922544201691,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000546043297736086,0.00485550086908838,"OTU_ASV_16900"
"Enoplea_X_ASV_18404","seasonWinter2",-2.35996099494986,1710.80857230418,-0.00137944188096473,0.998899364969712,FALSE,FALSE,FALSE,-3355.54476271115,3350.82484072125,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X",NA,NA,0.000410584074426104,0.00365097665052441,"Enoplea_X_ASV_18404"
"OTU_ASV_12542","seasonWinter2",-6.11702028385513,15.4398956106112,-0.396182748777859,0.691970216808313,FALSE,FALSE,FALSE,-36.379215680653,24.1451751129428,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora",NA,NA,NA,NA,NA,0.000511134216835232,0.00454508396010712,"OTU_ASV_12542"
"Bacillariophyceae_ASV_9683","seasonWinter2",-6.82798255874127,8.45635283195757,-0.80743822950924,0.419414049092393,FALSE,FALSE,FALSE,-23.4024341093781,9.74646899189556,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000578831031511105,0.00514705443361357,"Bacillariophyceae_ASV_9683"
"Bacillariophyceae_ASV_10229","seasonWinter2",-7.05168240224167,8.72047478796418,-0.808635145872363,0.418725042517693,FALSE,FALSE,FALSE,-24.1438129866515,10.0404481821681,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000682189714976761,0.00606613572162871,"Bacillariophyceae_ASV_10229"
"OTU_ASV_18454","seasonWinter2",-1.49381223104487,218.978440236129,-0.00682173199075702,0.994557087581926,FALSE,FALSE,FALSE,-430.691555093857,427.703930631768,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00111546668357998,0.00991890107252901,"OTU_ASV_18454"
"Chrysolepidomonas_ASV_8860","seasonWinter2",4.48572635988034,41.0120837203272,0.109375724249218,0.912904487458615,FALSE,FALSE,FALSE,-75.897957731961,84.8694104517217,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Chrysolepidomonas","Chrysolepidomonas_dendrolepidota",0.000601896258299576,0.00535215397275536,"Chrysolepidomonas_dendrolepidota"
"Navicula_ASV_9836","seasonWinter2",-6.17038014823997,7.81315372694458,-0.78974257564659,0.429678121381665,FALSE,FALSE,FALSE,-21.4841614530514,9.14340115657141,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula",NA,0.000500728532264365,0.00445255501471619,"Navicula sp. Navicula_ASV_9836"
"Protaspa_ASV_15671","seasonWinter2",-7.26267193743891,8.99797032228216,-0.807145575869923,0.419582616940719,FALSE,FALSE,FALSE,-24.8986937691119,10.3733498942341,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa","Protaspa_sp.",0.000538008746201179,0.00478405640283044,"Protaspa_sp."
"Dino-Group-I-Clade-1_X_ASV_20879","seasonWinter2",-2.93819535114801,1.33533947695658,-2.20033587102852,0.0277830740534103,FALSE,FALSE,FALSE,-5.5554607259829,-0.320929976313126,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000508479674633572,0.00452147936314451,"Dino-Group-I-Clade-1_X_sp."
"Halomonhystera_ASV_27093","seasonWinter2",-1.41426253438305,225.414053244782,-0.00627406549869043,0.994994052847416,FALSE,FALSE,FALSE,-443.225806894155,440.397281825389,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.0004017916016331,0.00357279263203197,"Halomonhystera_disjuncta"
"Bacillariophyceae_ASV_9843","seasonWinter2",-1.44772481329519,1.25602495955854,-1.15262423909476,0.249064649795955,FALSE,FALSE,FALSE,-3.90953373402993,1.01408410743955,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000432745036929727,0.00384803533276133,"Bacillariophyceae_ASV_9843"
"OTU_ASV_9154","seasonWinter2",-6.26161664985691,11.7416550689264,-0.533282285427367,0.593838188341836,FALSE,FALSE,FALSE,-29.2752605849527,16.7520272852389,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles",NA,NA,NA,NA,NA,NA,0.000780376031575408,0.00693922352904969,"OTU_ASV_9154"
"Euglyphida_XX_ASV_18003","seasonWinter2",-5.67035778007629,11.9434342995919,-0.47476777933714,0.634952501113535,FALSE,FALSE,FALSE,-29.0794890072765,17.7387734471239,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Euglyphida_X","Euglyphida_XX","Euglyphida_XX_sp.",0.000690027119863703,0.00613582712961361,"Euglyphida_XX_sp."
"Reckertia_ASV_16338","seasonWinter2",-2.1979577779118,1.01688845234112,-2.1614541623042,0.0306602741141824,FALSE,FALSE,FALSE,-4.1910591445004,-0.2048564113232,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa",0.000456554912185568,0.00405975640044394,"Reckertia_filosa"
"Rotifera_XX_ASV_16726","seasonWinter2",-1.76612922405862,98.4800399331613,-0.0179338800558702,0.985691600979791,FALSE,FALSE,FALSE,-194.787007493055,191.254749044937,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX",NA,NA,0.000460325110734824,0.00409328158500064,"Rotifera_XX_ASV_16726"
"Pelagomonadales_clade_A3_ASV_10742","seasonWinter2",-2.06441705837774,130.536979897408,-0.0158148063483636,0.987382136156404,FALSE,FALSE,FALSE,-257.916897657298,253.788063540542,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Pelagophyceae","Pelagomonadales","Pelagomonadales_clade_A","Pelagomonadales_clade_A3","Pelagomonadales_clade_A3_sp.",0.000483973361207862,0.00430356546029097,"Pelagomonadales_clade_A3_sp."
"Nolandella_ASV_19262","seasonWinter2",-5.36929610725049,8.47634622405593,-0.633444642930275,0.526443319739025,FALSE,FALSE,FALSE,-21.9829347064001,11.2443424918991,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Nolandellidae","Nolandella","Nolandella_sp.",0.000503745150829857,0.00447937925031652,"Nolandella_sp."
"Carradoriella_ASV_24925","seasonWinter2",-5.29532188635332,46.0664193761188,-0.114949717344397,0.90848497749749,FALSE,FALSE,FALSE,-95.5855038635461,84.9948600908395,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Archaeplastida","Rhodophyta","Eurhodophytina","Florideophyceae","Ceramiales","Rhodomelaceae","Carradoriella","Carradoriella_elongata",0.000413022454846789,0.00367265910373075,"Carradoriella_elongata"
"OTU_ASV_5396","seasonWinter2",-3.72591723087533,813990.895114134,-4.57734509469286e-06,0.99999634780702,FALSE,FALSE,FALSE,-1595425.88034093,1595418.42850647,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora",NA,NA,NA,NA,NA,0.000346613646053577,0.00308214177635498,"OTU_ASV_5396"
"Bacillariophyceae_ASV_10048","seasonWinter2",-4.26286728989123,7.8577736301906,-0.542503193717967,0.587471907932805,FALSE,FALSE,FALSE,-19.6641036050648,11.1383690252823,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Achnanthales",NA,NA,NA,0.000419335739849952,0.00372879780362279,"Bacillariophyceae_ASV_10048"
"Phyllopharyngea_ASV_3826","seasonWinter2",-6.23648727788922,823.242123931177,-0.00757552012536544,0.993955667264512,FALSE,FALSE,FALSE,-1619.791050183,1607.31807562722,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria",NA,NA,NA,0.000399068287543969,0.00354857650488345,"Phyllopharyngea_ASV_3826"
"Maxillopoda_ASV_13878","seasonWinter2",-3.96813337897704,521524.572212291,-7.6087179596243e-06,0.999993929121413,FALSE,FALSE,FALSE,-1022192.12966947,1022184.19340271,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00015674086519695,0.00139376384682463,"Maxillopoda_ASV_13878"
"Zoothamnium_1_ASV_32734","seasonWinter2",-6.64291711588351,161.773513416454,-0.0410630700637789,0.967245615576822,FALSE,FALSE,FALSE,-323.719003412133,310.433169180366,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Zoothamnium_1",NA,0.000375860239300809,0.00334220697543091,"Zoothamnium_1 sp. Zoothamnium_1_ASV_32734"
"Filosa-Thecofilosea_ASV_15525","seasonWinter2",-4.80309541624858,8.77481085321497,-0.547373099727704,0.58412243232763,FALSE,FALSE,FALSE,-22.0017246885499,12.3955338560528,"TBS","Winter2",NA,FALSE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida",NA,NA,NA,0.000579316784614328,0.0051513738248132,"Filosa-Thecofilosea_ASV_15525"
"Navicula_ASV_10078","seasonWinter:substratePE",1.25087929955029,241.130300238901,0.00518756580285007,0.995860939902029,FALSE,FALSE,FALSE,-471.364509168695,473.866267767796,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula",NA,0.112458696323662,1,"Navicula sp. Navicula_ASV_10078"
"Electra_ASV_17846","seasonWinter:substratePE",1.45297748623457,1.23032663485565,1.1809688948212,0.237615080281043,FALSE,FALSE,FALSE,-0.958462718082512,3.86441769055165,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Electra","Electra_pilosa",0.0774123423111302,0.688362437426214,"Electra_pilosa"
"Ectocarpus_ASV_8433","seasonWinter:substratePE",1.4496006910721,281.082535569711,0.00515720654125301,0.995885162764107,FALSE,FALSE,FALSE,-549.472169025562,552.371370407707,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Ectocarpus",NA,0.0581452866569324,0.517036819363327,"Ectocarpus sp. Ectocarpus_ASV_8433"
"Diplosoma_ASV_13104","seasonWinter:substratePE",-1.13336094231294,263.623333414146,-0.00429916778471374,0.99656977096701,FALSE,FALSE,FALSE,-517.835094434038,515.568372549412,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Diplosoma",NA,0.050967855135091,0.453213995904799,"Diplosoma sp. Diplosoma_ASV_13104"
"Phallusia_ASV_17107","seasonWinter:substratePE",-1.42619322580333,540.655102179364,-0.00263789839410447,0.997895264039348,FALSE,FALSE,FALSE,-1061.11019349736,1058.25780704575,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Phallusia",NA,0.0448138041481988,0.398491229341859,"Phallusia sp. Phallusia_ASV_17107"
"Tiaropsidium_ASV_16743","seasonWinter:substratePE",-1.2057063750154,1034.98384965626,-0.00116495187380541,0.999070503096051,FALSE,FALSE,FALSE,-2029.77405170129,2027.36263895126,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Tiaropsidium","Tiaropsidium_kelseyi",0.0503690621976292,0.447889437137565,"Tiaropsidium_kelseyi"
"Navicula_ASV_10098","seasonWinter:substratePE",1.25569960746171,165.399923229989,0.00759189957854849,0.993942598727511,FALSE,FALSE,FALSE,-322.928149923317,325.43954913824,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_tripunctata",0.0405400798701084,0.360488616668932,"Navicula_tripunctata"
"Costaria_ASV_10957","seasonWinter:substratePE",1.13805977577649,338.319472368261,0.00336386128711418,0.997316032076098,FALSE,FALSE,FALSE,-661.968106066015,664.244225617568,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Costaria","Costaria_costata",0.0565788664698335,0.503107970476527,"Costaria_costata"
"Maxillopoda_ASV_13791","seasonWinter:substratePE",3.72189851850267,13.7973907003763,0.269753796158078,0.787349670747805,FALSE,FALSE,FALSE,-23.3209872542349,30.7647842912402,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.021971052235425,0.195369970964194,"Maxillopoda_ASV_13791"
"Pterocystida_ASV_21672","seasonWinter:substratePE",-4.89788054781494,13.5361048746287,-0.361838253558101,0.717472904099577,FALSE,FALSE,FALSE,-31.4286461020871,21.6328850064573,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.0280856574842357,0.249741979965727,"Pterocystida_ASV_21672"
"Placuna_ASV_17776","seasonWinter:substratePE",-1.15242057456516,10399.3119700645,-0.000110817001921139,0.999911580825274,FALSE,FALSE,FALSE,-20383.8038819011,20381.4990407519,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Bivalvia","Pectinoida","Placuna","Placuna_placenta",0.0211661847962305,0.188212966077013,"Placuna_placenta"
"Pterocystida_ASV_21674","seasonWinter:substratePE",-1.02219819846485,0.809051250143782,-1.26345296207525,0.206426440912509,FALSE,FALSE,FALSE,-2.60793864874666,0.563542251816965,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.0291470755984906,0.259180272858613,"Pterocystida_ASV_21674"
"Maxillopoda_ASV_13929","seasonWinter:substratePE",3.77855167968859,21.1041665552896,0.179042923575749,0.857903998063992,FALSE,FALSE,FALSE,-37.585614768679,45.1427181280562,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.0116499219993925,0.103592895705134,"Maxillopoda_ASV_13929"
"Mediophyceae_ASV_10516","seasonWinter:substratePE",1.51916882827561,532.622484795445,0.00285224313963961,0.997724242320885,FALSE,FALSE,FALSE,-1042.4209013708,1045.45923902735,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae",NA,NA,NA,NA,0.0213169025075548,0.189553171114519,"Mediophyceae_ASV_10516"
"Grammonema_ASV_10016","seasonWinter:substratePE",1.31665129146166,196.241394035329,0.00670934538522808,0.994646757067049,FALSE,FALSE,FALSE,-383.316481017783,385.949783600706,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Fragilariales","Fragilariaceae","Grammonema","Grammonema_striatula",0.0133326190424583,0.118555696253906,"Grammonema_striatula"
"OTU_ASV_33054","seasonWinter:substratePE",-1.37131016620309,387.346946584827,-0.00354026326602984,0.997175284499437,FALSE,FALSE,FALSE,-760.571325472464,757.828705140058,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR",NA,NA,NA,NA,NA,NA,NA,0.00881307398992684,0.0783672074995638,"OTU_ASV_33054"
"Harpacticus_ASV_13902","seasonWinter:substratePE",-1.19414269705672,428.239899776881,-0.00278849004419925,0.997775109729119,FALSE,FALSE,FALSE,-840.544346259744,838.156060865631,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Harpacticus","Harpacticus_sp.",0.0109416791116519,0.0972950911698389,"Harpacticus_sp."
"Bacillariophyceae_ASV_10175","seasonWinter:substratePE",1.50579409570171,8161.08399401089,0.000184509079529969,0.99985278305495,FALSE,FALSE,FALSE,-15994.2188341657,15997.2304223571,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.0127478678926634,0.113355999219255,"Bacillariophyceae_ASV_10175"
"Ephelota_ASV_4004","seasonWinter:substratePE",-1.56891872921553,1585.16788577474,-0.000989749251984586,0.999210294481708,FALSE,FALSE,FALSE,-3108.4979748477,3105.36013738927,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota",NA,0.0144076964004095,0.128115449239633,"Ephelota sp. Ephelota_ASV_4004"
"Ephelota_ASV_4014","seasonWinter:substratePE",-1.52536923142315,783.806365591571,-0.00194610467378878,0.998447234107215,FALSE,FALSE,FALSE,-1537.7858457909,1534.73510732806,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_mammillata",0.00801960351973601,0.0713115462111991,"Ephelota_mammillata"
"Obelia_ASV_16795","seasonWinter:substratePE",-0.854252982871829,326.981655819291,-0.00261254100243452,0.997915496240945,FALSE,FALSE,FALSE,-641.738298388682,640.029792422939,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Obelia","Obelia_longissima",0.00902310734379116,0.0802348563406977,"Obelia_longissima"
"Maxillopoda_ASV_13865","seasonWinter:substratePE",-3.75747700035253,26.4998577436288,-0.141792346083666,0.887244029925117,FALSE,FALSE,FALSE,-55.697198177865,48.1822441771599,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00845989483368111,0.0752266841981976,"Maxillopoda_ASV_13865"
"Ephelota_ASV_662","seasonWinter:substratePE",-1.50514746030156,485.735783263081,-0.00309869585928026,0.997527602371883,FALSE,FALSE,FALSE,-953.54728265594,950.536987735336,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota",NA,0.00564256186461111,0.0501745267290982,"Ephelota sp. Ephelota_ASV_662"
"Caenogastropoda_ASV_13678","seasonWinter:substratePE",-1.2004678962783,330.690606620706,-0.003630184445049,0.997103538240141,FALSE,FALSE,FALSE,-649.354056872861,646.953121080305,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Gastropoda","Caenogastropoda",NA,NA,0.00766976346525699,0.0682007147155878,"Caenogastropoda_ASV_13678"
"OTU_ASV_22251","seasonWinter:substratePE",-0.939787643697259,315.173621777883,-0.0029818093227344,0.99762086390369,FALSE,FALSE,FALSE,-618.680086328348,616.800511040954,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.00948783170683053,0.0843672567528621,"OTU_ASV_22251"
"Suctoria_XX_ASV_12412","seasonWinter:substratePE",1.77920604090792,344.96032586545,0.00515771208310456,0.995884759405433,FALSE,FALSE,FALSE,-674.343032655375,677.90144473719,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Suctoria_X","Suctoria_XX","Suctoria_XX_sp.",0.00735987753851895,0.0654451614603183,"Suctoria_XX_sp."
"Telonema-Group-1_ASV_18184","seasonWinter:substratePE",3.46796258458538,36.591601526234,0.0947748237283096,0.924493684593479,FALSE,FALSE,FALSE,-68.2515764068333,75.1875015760041,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Telonemia","Telonemia_X","Telonemia_XX","Telonemia_XXX","Telonemia-Group-1","Telonema-Group-1","Telonema_subtile",0.0084712240926511,0.0753274257089953,"Telonema_subtile"
"Naviculaceae_ASV_9847","seasonWinter:substratePE",1.51761411486034,931.992249233331,0.00162835486680147,0.998700761366435,FALSE,FALSE,FALSE,-1825.18719438247,1828.22242261219,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae",NA,NA,0.00554069921849448,0.0492687484349638,"Naviculaceae_ASV_9847"
"Heribaudiella_ASV_10928","seasonWinter:substratePE",1.68842766108929,909.217226559638,0.00185701239678232,0.998518319330983,FALSE,FALSE,FALSE,-1780.3773363958,1783.75419171798,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00678152252811873,0.0603023398795338,"Heribaudiella_fluviatilis"
"Ephelota_ASV_1009","seasonWinter:substratePE",-1.39443108765741,480.316159285157,-0.00290315256045664,0.997683622648209,FALSE,FALSE,FALSE,-942.814103286565,940.02524111125,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.00667651400298658,0.0593685879460245,"Ephelota_sp."
"Bacillariophyceae_ASV_6651","seasonWinter:substratePE",1.48370578579101,370.909438133191,0.00400018342282846,0.996808323918465,FALSE,FALSE,FALSE,-725.498792955264,728.466204526846,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.00501514365404532,0.0445954276369297,"Bacillariophyceae_ASV_6651"
"Ephelota_ASV_2990","seasonWinter:substratePE",-0.702047978874923,302.71968620064,-0.0023191355266192,0.998149599227597,FALSE,FALSE,FALSE,-594.03263293213,592.62853697438,"TBS","Winter","PE",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_truncata",0.00534820198225588,0.0475570334450924,"Ephelota_truncata"
